feature,class_label
"[-3.0344653e+02  1.4550975e+02  1.1980124e+01  1.4427520e+01
 -8.5283632e+00  7.7835779e+00 -2.4876897e+00  3.4853258e+00
 -4.3244696e+00  5.0058470e+00 -3.9633360e+00  2.4644845e+00
 -1.9695503e+00  5.8989006e-01 -6.0511138e-02  3.3493061e+00
 -3.3282421e+00  2.0938115e-01 -4.1737537e+00 -1.6013542e-01
 -3.9305744e+00  1.9424763e-01 -1.8644745e+00  1.2016748e+00
 -1.6448334e+00 -4.0725708e-02 -3.5804124e+00 -2.9452482e-01
 -2.3983235e+00 -2.8365137e-02 -1.0523771e+00  5.6711864e-01
 -6.9342715e-01  7.4216551e-01 -1.0947108e+00  2.2018215e-01
 -3.4357250e-01  1.0625379e+00 -5.3348053e-01  6.5626228e-01]",2
"[-2.8001224e+02  1.4277397e+02  4.5186958e+00  1.8418587e+01
 -6.5885921e+00  7.2591219e+00  2.2294606e-01  4.7477870e+00
 -3.3738940e+00  6.3002100e+00 -2.2966678e+00  2.8604329e+00
  9.5631206e-01 -7.5039160e-01  1.1017611e+00  2.6145170e+00
 -2.8155015e+00  9.2604004e-02 -4.1075821e+00 -3.2413882e-01
 -3.4206731e+00 -7.1031731e-01 -1.6578693e+00  3.4767527e-02
 -1.5367355e+00 -2.1815771e-01 -2.7548332e+00 -1.0091356e+00
 -1.7100458e+00 -1.3498789e+00 -9.7830051e-01 -3.7771651e-01
 -1.3563648e+00 -6.1233681e-01 -9.0352201e-01 -3.9970174e-01
 -6.1158729e-01 -4.7677800e-01 -2.1730492e-01  6.2889570e-01]",2
"[-319.77094    161.63324     11.320904    14.913434    -7.0622973
   10.485989    -6.072601     8.5431      -5.9705615    8.109583
   -6.341932     6.8612447   -5.420245     4.638024    -3.9649231
    6.9309144   -7.018996     3.3531969   -7.146365     3.156157
   -6.5007925    3.4966168   -4.574444     4.8117456   -4.451247
    2.3568385   -6.574709     1.6441305   -5.314086     2.7394557
   -3.7325046    2.4736865   -3.8851569    1.4626206   -3.8509753
    2.1862469   -2.0249965    2.8957987   -2.3581297    2.420859 ]",2
"[-318.60593    156.72627     10.17493     15.821423    -5.8422647
   10.138488    -5.2371583    7.76737     -5.5784073    7.00123
   -6.507047     5.944467    -4.6277556    3.9752991   -3.9438117
    5.095825    -6.771609     2.4475598   -7.1015773    1.722452
   -7.559154     2.2300265   -4.523594     3.6093411   -3.8861582
    2.4034936   -5.681278     2.1354334   -4.6572185    2.171864
   -3.3671503    2.1721356   -3.213149     1.7041572   -2.936236
    2.3650944   -1.7972666    2.4067347   -1.9806246    2.218104 ]",2
"[-316.81903     154.96631      10.162962     13.984404     -8.202447
    8.191048     -5.2227893     6.50242      -5.2095375     5.7046256
   -6.3461957     4.5083756    -4.5027504     2.223688     -3.3852484
    4.514737     -6.1911993     1.593482     -6.4510264     1.4907178
   -6.225716      1.7952367    -3.825427      2.9199593    -3.526451
    1.6919708    -5.148407      1.3939011    -3.935177      1.6060255
   -2.4898586     1.9909328    -3.2623997     0.80424565   -2.8529499
    1.8068382    -1.1010331     2.0334604    -1.8794435     2.0568244 ]",2
"[-316.34793    162.40562      8.93749     15.386863    -7.359486
   11.200628    -5.9724965    8.717175    -6.7384143    8.362493
   -6.879942     7.030668    -6.1611342    4.454832    -5.2549405
    6.8152494   -7.7383113    2.9578283   -8.02837      2.8896992
   -7.3625584    3.6841114   -4.837788     5.0595703   -4.582621
    2.7789617   -6.9375525    2.0543354   -5.4786716    3.2705846
   -3.7931461    2.8581333   -3.9705987    2.2213926   -3.675279
    2.8216598   -2.3527231    2.5033207   -3.0346956    2.4162884]",2
"[-317.35254    161.01883      9.785052    15.733379    -8.365849
   10.371116    -6.3833385    8.397254    -6.4305344    7.9035
   -7.1661377    6.985424    -5.769224     4.300906    -4.7076464
    6.6249905   -7.275655     3.4858265   -7.4302278    2.5028212
   -7.670412     3.397301    -5.1292286    4.206847    -4.7257066
    2.652094    -6.8936167    2.0013335   -5.5526214    2.4155245
   -3.863616     2.5600545   -4.205969     1.9191597   -3.601751
    2.6756244   -2.3931417    2.3760707   -2.513445     2.422201 ]",2
"[-319.2601     159.39285     11.608193    13.680774    -6.688611
    9.419076    -4.979261     7.491176    -4.9184527    6.726269
   -5.9325056    5.3541083   -5.048766     3.6869006   -3.3710756
    5.622501    -5.9597616    2.6063008   -6.422865     1.7129216
   -6.3359065    2.171963    -3.9922187    4.031287    -3.3477318
    2.2113647   -5.4828577    1.5256096   -4.6215105    1.9165663
   -3.0252204    2.0757897   -3.0766838    1.4925127   -2.5615516
    2.4790497   -1.5231432    2.1236417   -1.6893708    2.212342 ]",2
"[-320.59265     159.1165       13.293719     13.84692      -5.521965
    9.737433     -4.257891      7.6892796    -4.77359       6.1467686
   -5.445182      4.704582     -5.1302714     3.3799736    -2.7310553
    5.6528254    -5.565765      1.993688     -6.403251      1.25464
   -6.0166426     2.6029196    -3.4669924     3.9009771    -2.7703373
    2.2259743    -4.917672      1.678346     -4.567372      1.2916601
   -3.3145924     1.621572     -3.157238      0.74165773   -2.9470818
    1.2460196    -1.8724724     1.2996664    -2.0995655     1.5487031 ]",2
"[-1.9130336e+02  2.0099345e+02 -1.6448021e+02  5.8523094e+01
 -3.3431201e+00 -1.4541595e+01  4.9486061e+01 -3.0339508e+01
  1.8344042e+01  1.7150326e+01 -1.6614544e+01  2.2120405e+01
 -1.1846203e+01  3.1728420e+00  1.6118273e+01 -1.5678378e+01
  1.0159867e+01 -9.6602398e-01 -3.6098883e+00  1.0173418e+01
 -1.2130678e+01  4.3458095e+00  8.8072234e-01 -9.2630739e+00
  7.7513900e+00 -8.6981087e+00 -9.8511380e-01  6.7955160e+00
 -7.6332955e+00  4.6601963e+00 -1.2571884e+00 -3.3235385e+00
  3.3772142e+00 -6.9157314e+00  2.3410068e+00 -5.3376448e-01
 -5.9250259e+00  4.2860994e+00 -3.4458942e+00 -5.6017127e-02]",3
"[-1.51502579e+02  1.79330307e+02 -1.52733292e+02  8.27895966e+01
 -6.11332779e+01  1.95259304e+01 -3.34611607e+00 -1.41066027e+01
  2.74023304e+01 -2.97280216e+01  1.39445286e+01 -1.31031065e+01
  8.53234112e-01  7.24320126e+00 -9.96372700e+00  6.85876608e+00
 -6.44162369e+00  6.08859396e+00 -3.87756968e+00  1.28381491e+00
  2.68452382e+00 -2.41663194e+00  4.70494652e+00 -4.77851057e+00
  3.47251296e+00 -1.55725777e+00 -9.88797903e-01  9.39249396e-01
 -2.13988519e+00  2.01238084e+00 -1.65733707e+00  1.37020981e+00
 -5.05709887e-01  2.51937918e-02  1.09054923e+00 -5.41061580e-01
 -3.39069128e-01 -1.30290699e+00  1.00929439e-01 -6.75952554e-01]",3
"[-132.193       89.05403    -48.91343     61.32487    -51.760468
   55.859276   -35.053497    32.83119    -14.033203    19.634598
  -16.524454    14.310311   -10.950074     8.046932    -5.641862
    2.1468678    0.6171585   -1.9410182    3.6894894   -7.131808
    5.4018035   -4.5461693    6.1116      -4.1495285    8.160944
   -3.7895894    3.759757    -5.4913855    0.6550722    0.7619167
    2.2165499    3.5538828   -1.3287475    2.4287834   -2.5656545
    4.035395    -2.7801673    4.6223097   -3.3593981    2.233377 ]",3
"[-1.4249284e+02  1.4108708e+02 -9.8145866e+01  6.3132359e+01
 -2.4824558e+01  2.9901545e+01 -3.7723400e+01  1.7441486e+01
 -1.3277114e+01  1.6252468e+01 -1.4977929e+01 -1.4369687e+00
 -5.7658429e+00  8.4393620e-01 -2.6184051e+00 -9.6622047e+00
  8.4613144e-01 -9.7499228e+00  6.1903095e+00 -1.3774443e+01
  3.1210785e+00 -9.0436125e+00  4.2179995e+00 -3.8766036e+00
 -1.2545429e-01 -8.7603216e+00 -2.5752974e+00 -3.4265623e+00
 -6.3116293e+00 -5.2610862e-01 -3.1447918e+00  2.6810410e+00
 -3.9924147e+00  3.1352844e+00 -5.9718752e+00  2.0342600e+00
 -4.5158534e+00  2.3977175e+00 -2.6341864e-01  2.2804809e+00]",3
"[-60.462128    60.021538   -48.626804    39.402966   -26.628567
  12.795821   -22.5694      14.296855   -26.168415     9.833328
 -21.697313     6.173928   -14.703856     5.919487   -12.700579
   5.6165886  -12.569004     1.7937597  -12.757281     3.433802
 -11.619316     4.066544    -8.46165      4.7590203   -8.972248
   2.7150617   -9.143297     2.608829    -7.739901     2.807807
  -7.6230493    1.5848202   -6.841936     1.4880713   -7.696635
   1.2060949   -4.7674103    1.3393538   -5.388635     0.59357786]",3
"[ -67.2218      152.08987    -109.45321      67.45        -39.705273
   21.639677     -7.5868907     3.7569072     7.979179     -0.29957244
    6.909426      2.7638938     2.2338438     6.6888576    -0.19994009
    6.1554923    -1.0179768     3.9409266     3.057598      1.0823265
    4.0691633    -2.9772456     5.722168     -3.5985963     5.578135
   -4.281257      5.1456995    -2.2506778     2.4941611    -0.8465321
   -0.2546509     1.2842624    -2.5541766     2.6276836    -4.0153093
    4.9139957    -3.9453895     5.3571253    -3.3515408     4.355151  ]",3
"[-102.08099    135.30328    -93.9862      72.69464    -40.31047
   20.059502   -24.170013     7.9780006  -24.466906    11.200768
  -17.927273     3.5285282   -5.9579406   -2.2753625   -4.165565
   -5.596002     5.5507383  -11.705625     6.033355    -6.980971
    5.9580975   -6.029141     4.774429    -3.8184814    3.5005126
   -3.8284087    2.086583     1.1449646   -0.9792312    2.0026557
   -1.3306266    3.675055    -3.271147     3.1091878   -2.8312736
    2.6132812   -3.2392478    2.545041    -3.3832567    1.0247235]",3
"[-103.27525     115.70457     -37.902626     23.228306     -5.412553
   22.763885     -8.667965     15.009875     -6.661214     14.337987
  -10.744057     18.032146     -7.952292     17.638258    -11.582453
   12.312327     -6.887868      8.380739     -9.094438     11.318714
   -6.7315097     6.305502     -7.4598703     6.5709834    -4.2985077
    1.5302635    -4.5913444     2.162631     -0.88895106   -1.5349679
   -1.8330973    -0.9969267     0.93920404   -2.9611833    -0.3690609
   -2.1231701     2.1596375    -4.759642      2.0950074    -2.8201714 ]",3
"[-167.94705     86.627235   -64.406136    69.23345    -41.91341
   33.32222    -25.681078    20.238422   -11.066143    19.414122
   -8.343535    14.362212    -3.1067276    9.111386    -1.8100079
    4.958137    -2.5920713    2.7205915    0.3279807   -2.6434355
    5.830062    -4.5445147    7.385404    -4.6212835    5.820796
   -6.3709364    3.4248059   -4.1836324    5.3609743   -2.8720338
    1.3452096   -1.8408788    2.5852497    1.0128107   -2.0734258
    4.171682    -3.3110204    4.0875297   -2.0144289    4.361575 ]",3
"[-9.13982773e+01  1.23677605e+02 -8.12214508e+01  5.54095764e+01
 -4.03407326e+01  3.28709488e+01 -2.12934227e+01  2.50298042e+01
 -1.91221809e+01  1.96338959e+01 -9.27170658e+00  9.47928429e+00
 -1.69671810e+00  3.43467879e+00  4.05458927e+00 -5.26142538e-01
  8.00388813e+00 -5.73748827e+00  5.75928736e+00 -7.06974173e+00
  5.91752672e+00 -8.35055923e+00  7.64539719e+00 -3.78709579e+00
  6.84829950e+00 -4.28546619e+00  4.81957555e-01 -1.44922286e-01
 -7.94534326e-01  1.44833522e-02 -2.17411470e+00  2.93204284e+00
 -4.10560513e+00  3.26433468e+00 -4.27318001e+00  3.80930305e+00
 -3.92686772e+00  4.02185726e+00 -2.36239958e+00  3.54137635e+00]",3
"[-122.69385     104.54988     -75.636986     53.601917    -47.99247
   38.279922    -20.584047     26.972393    -21.532665     16.974945
  -12.696291     12.841054     -8.744209     10.2967005    -4.50654
    2.6532314    -3.087154     -1.7228754    -2.206843     -4.4063864
   -1.325325     -3.77547       0.9681931    -5.181668      4.2915792
   -5.0034485     1.5236161    -5.097008      2.4931476    -4.342445
    4.5079527    -3.6277132     3.7443783    -1.1798583     1.0124503
   -2.9163475    -0.67996705   -1.7410868    -0.91645616    0.8722458 ]",3
"[-8.2065239e+01  9.5657028e+01 -4.6159527e+01  4.9790516e+01
 -5.4074558e+01  4.4310398e+01 -4.5241688e+01  2.9045803e+01
 -2.9346310e+01  1.1970120e+01 -1.2573458e+01  6.2128568e+00
 -7.2713885e+00  7.3920865e+00 -5.5622048e+00  8.4249206e-02
  1.3366185e+00 -6.4011769e+00  7.5728230e+00 -6.7336059e+00
  8.3272991e+00 -8.2138977e+00  8.5478344e+00 -6.2010598e+00
  7.4999423e+00 -5.9388981e+00  5.8949966e+00 -3.6895266e+00
  3.9097090e+00 -1.9502640e-02  1.4733244e+00  3.0409567e+00
 -2.5018234e+00  4.3187957e+00 -3.7876704e+00  5.2948303e+00
 -3.1969247e+00  5.0259118e+00 -3.1926181e+00  4.2301393e+00]",3
"[-2.3542677e+02  1.2180233e+02  5.3465161e+00  2.5287304e+01
 -1.5291235e+01  3.1905685e+01 -1.3627263e+01  1.7427603e+01
 -9.5802517e+00  1.4942930e+01 -1.1765058e+01  1.3963299e+01
 -9.5916348e+00  1.0400982e+01 -6.9871635e+00  4.7487679e+00
 -1.4803805e+00 -9.5000833e-02  2.7001097e+00 -2.8034599e+00
  4.7405100e+00 -4.3415122e+00  3.9900837e+00 -2.2067564e+00
  2.4018643e+00  7.2770363e-01  1.3966101e+00  3.3034883e+00
  4.3343475e-01  4.0937166e+00 -8.6094183e-01  4.3823481e+00
 -1.0521452e+00  4.9776230e+00 -6.7847586e-01  4.0596628e+00
 -6.0051143e-01  3.6474304e+00 -1.6903961e-01  1.8896241e+00]",3
"[-2.6397610e+02  4.9897278e+01 -5.0658184e+01  3.0973522e+01
 -4.5026455e+01  1.4826893e+01 -3.0106384e+01  1.5204959e+01
 -2.6232721e+01  3.6990631e+00 -1.8552820e+01  1.3217444e+00
 -1.3655965e+01 -1.3204654e+00 -9.6278591e+00 -4.9134364e+00
 -7.9526548e+00 -6.0741215e+00 -3.6394196e+00 -7.0479975e+00
 -1.3804130e-01 -4.9890823e+00 -6.3780463e-01 -5.7185221e+00
 -3.8396484e-01 -3.0525434e+00 -1.3018422e+00 -2.4128723e+00
 -1.7314249e+00 -3.6142960e-01 -2.2695580e+00  1.2446320e+00
 -3.5547323e+00 -3.7488040e-01 -4.2448611e+00  1.2343637e+00
 -2.4886577e+00  1.5450513e+00 -2.4730098e+00 -3.3680883e-01]",3
"[-191.00632      97.18846     -25.758356     54.129208    -41.85051
   40.054596    -29.148155     23.228657    -15.749349     12.605998
  -13.289957      8.6819105    -6.1345897     1.0786188    -0.9977954
   -2.0808215     3.8988495    -5.083421      2.8748643    -6.8724804
    4.331967     -5.422358      3.7077744    -5.7891006     2.1906257
   -4.004167      1.2598743    -3.0315268    -0.8617266     0.53533995
   -1.9453604     0.8855974    -5.1778874     1.2418171    -4.4695215
    2.614572     -4.1344576     2.0046241    -3.3725204     1.8140738 ]",3
"[-172.39575     130.09706     -48.91809      45.85714     -14.777095
   40.38747      -7.1083946    21.949017      7.6186376     4.564731
   12.940313     -1.3582953    15.039084     -2.1466231    11.451958
   -2.4041617     4.9241295     2.8548694    -0.30939618    6.541364
   -1.4757044     3.852294     -2.1880453     4.426106     -1.2640787
    0.8289901     2.151609     -2.0503793     2.8273573    -2.1802404
    3.4194171    -1.414137      1.5419987     1.1413181     0.22570714
    2.584228     -1.264384      3.907719     -0.9953957     3.543829  ]",3
"[-210.4193      180.96037     -31.453972     17.231459     12.358059
   16.365725     -1.4545649     8.746408      4.7116027     5.9022117
    8.760134      8.211775      7.626282      2.2830408     5.3465466
    4.658508      6.476252      2.188016      5.80381       6.8037415
    3.885553      0.62405956    0.43770546    2.3029609     2.5352004
    2.3740237     2.9048836     3.4953685     3.5684981     4.3343925
    5.0330696     6.518181      5.634054      4.817804      2.4969547
    2.7084491     2.290595      2.5687242     2.8610272     3.2087944 ]",3
"[-2.07898666e+02  2.22571991e+02 -3.80881653e+01  3.29852104e+01
 -4.64747190e+00  8.63152027e+00  7.17321634e-01  8.16063285e-01
 -1.04798975e+01 -3.00863552e+00 -7.26144361e+00  3.13744217e-01
 -1.28148496e+00  1.15395856e+00  7.39794299e-02 -1.23814249e+00
  4.70436907e+00 -3.36031294e+00  9.07823861e-01 -2.37685490e+00
 -3.08597493e+00 -2.09568724e-01  3.73919874e-01  5.76975822e-01
  4.69735432e+00 -3.09689212e+00  3.54332495e+00  3.14008498e+00
 -1.42317176e+00  1.38698351e+00 -1.08351135e+00 -2.13344550e+00
  1.60046959e+00  1.11274564e+00 -5.81681013e-01  1.49745214e+00
 -9.76601303e-01  3.83342838e+00 -1.75953299e-01  1.03369880e+00]",3
"[-101.290695    117.576256    -29.833359     44.74452     -47.146683
   24.814491    -21.163963     22.386549    -19.04228      15.910443
  -14.574248      5.6478386    -4.646371     -0.84338105    2.629409
   -4.5384407     2.941907     -3.2919652     5.509663     -5.8712897
    5.9867496    -6.1143327     7.515547     -4.9633055     4.391536
   -4.035465      2.0510435    -0.9287728     0.97130936    0.5615695
   -2.09324       2.421527     -3.542655      3.393639     -3.6852589
    4.2576027    -3.173447      3.7406864    -2.671751      2.616033  ]",3
"[-100.43474     134.15549     -45.15899      48.51298     -64.761536
   32.812504    -32.8656       29.355038    -29.28083      22.63927
  -21.950233     10.228161     -8.184805      0.9988211     2.1005583
   -2.9386618     4.0393705    -4.906889      5.867922     -9.296531
    8.217248     -9.725588      8.3561735    -9.108973      6.201667
   -6.010894      3.7771263    -2.9831557     0.7437285    -0.70826185
   -2.135026      1.9807296    -4.6658745     3.6477187    -5.4131436
    4.6660967    -4.3027945     5.305646     -3.8861802     3.7049966 ]",3
"[-1.8793640e+02  1.4695343e+02 -7.3444400e+00  7.0745522e+01
  7.9975219e+00  2.8974228e+01  1.8878101e+00  2.3050514e+01
  3.0416589e+00  1.2083209e+01 -4.7809765e-01  3.2594297e+00
  3.5059059e+00  3.6258435e+00  4.4036660e+00  8.9300804e-02
  5.2078772e+00 -1.7407136e+00  4.6677670e+00 -3.7104574e-01
  1.3582772e+00 -3.6915295e+00  1.7417140e+00 -1.7874980e+00
  2.3694079e+00 -1.3155042e+00 -1.0990821e-01  2.9182479e-01
 -2.1469932e+00  6.4718658e-01 -3.1336999e-01  1.7577024e+00
 -1.1939744e+00  2.0005412e+00  6.5131700e-01  3.1948180e+00
  5.9127631e-03  1.5291411e+00 -5.1130426e-01  4.9691740e-01]",3
"[-121.318855    71.652916   -94.62308     53.056564   -78.58441
   30.684694   -69.94231     15.2653055  -49.190826     7.8809085
  -33.27899     -3.3014343  -20.775776    -7.1119967   -5.524191
   -9.089846     2.0043466  -11.541605     8.859257    -7.740315
   14.053255    -6.2897396   13.448741    -3.3010008   13.278387
    0.8895489   10.472223     2.8998938    6.059452     4.850323
    2.0865762    5.8041487   -2.6689372    5.720636    -4.6749725
    5.9631977   -6.177411     4.504958    -6.4973693    2.1439035]",3
"[-1.7191702e+02  1.3781638e+02 -2.4659924e+01  3.0872952e+01
 -1.2984411e+01  4.2829758e+01 -1.4638785e+01  2.4530769e+01
 -3.0674531e+00  1.2260846e+01 -2.8801582e+00  9.6187954e+00
 -2.5032506e+00  6.0177526e+00  1.2680930e+00  5.8701167e+00
  4.0276127e+00  1.6334032e+00  1.8387086e+00 -1.6015637e+00
  9.1157603e-01 -1.8929745e+00  1.5914613e+00 -6.8071455e-02
  2.2634957e+00 -2.6668328e-01  1.8090736e+00 -3.4900707e-01
 -7.3884606e-01 -1.8059833e+00 -2.5309095e+00 -1.6119936e+00
 -3.0039334e+00  1.3738157e-01 -9.4117600e-01  2.1105738e+00
 -1.1237046e+00 -8.8762593e-01 -2.6007564e+00 -4.2462572e-01]",3
"[-114.490364     48.101486    -65.50739      42.31493     -53.369083
   27.959778    -39.045002     19.552345    -33.748924     13.089674
  -26.16159      13.916819    -24.02045      11.907052    -20.21378
   11.52497     -16.476906      9.23805     -15.334519      7.648286
  -12.983864      5.3240533   -11.709324      2.184156     -8.230033
    2.4964166    -6.479743      0.27826002   -3.644461     -0.99905133
   -2.9672399    -1.4582647    -1.5162002    -2.7702699    -0.9871093
   -3.0683334     0.28823417   -2.811603      2.4583535    -2.4398813 ]",3
"[-8.9296249e+01  1.2360015e+02 -8.2024239e+01  4.2808044e+01
 -6.1370464e+01  3.4687027e+01 -4.2338791e+01  2.3080994e+01
 -2.5635473e+01  8.8801470e+00 -1.7492455e+01  1.2172853e+00
 -9.3573751e+00 -2.8511441e+00  1.2129058e+00 -5.6417613e+00
  5.7541137e+00 -8.7573729e+00  7.4101934e+00 -8.4649935e+00
  5.3021827e+00 -1.0536462e+01  5.8413758e+00 -7.1905751e+00
  4.3854871e+00 -5.3791318e+00  8.4834443e-03 -1.9091774e+00
 -2.0136900e+00  1.5288230e+00 -5.0623183e+00  1.3462338e+00
 -5.0746479e+00  3.7209160e+00 -6.7678838e+00  2.4262764e+00
 -6.5055275e+00  2.7351713e+00 -2.8475554e+00  2.5321944e+00]",3
